"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Tom Green",31.2,81021,16707,17.2,10.67,51.4,65.3,7.07,640,"TX",FALSE
"Upton",29.8,96964,15353,18.4,11.12,50.33,3.4,6.9,202,"TX",FALSE
"Uvalde",29.9,93661,12621,32.7,8.28,51.69,15.5,8.35,187,"TX",FALSE
"Van Zandt",37.9,64294,14660,17.5,11.31,51.18,45.9,11.59,234,"TX",FALSE
"Victoria",31.6,125946,18422,18.1,10.6,51.29,87.2,6.69,765,"TX",FALSE
"Walker",30.3,50784,11687,21.2,11.22,40.2,66.8,4.35,429,"TX",FALSE
"Ward",30.5,80102,14421,19.9,11.57,50.07,15,3.68,327,"TX",FALSE
"Washington",34.2,125838,18656,16.2,9.04,51.71,43.7,12.07,336,"TX",FALSE
"Wharton",32.6,94299,15625,20.5,10.03,51.08,36.7,7.55,578,"TX",FALSE
"Wheeler",38.6,145021,19117,17.6,13.43,52.65,6.1,19.82,171,"TX",FALSE
"Wichita",31.7,105347,17824,16.9,13.06,51.5,191.7,10.54,801,"TX",FALSE
"Wilbarger",35.2,153290,16950,17.9,12.72,50.83,15.1,14.76,616,"TX",FALSE
"Williamson",30.1,50480,17284,9.6,6.36,50.68,136.3,4.91,385,"TX",FALSE
"Wilson",32,60047,14234,17.1,7.45,50.18,29.5,8.03,277,"TX",FALSE
"Winkler",31.1,87820,13618,18.8,13.78,50.68,10.1,7.29,222,"TX",FALSE
"Wise",33.5,57749,15658,14.3,9.85,49.63,39.6,6.4,287,"TX",FALSE
"Wood",39.6,100169,15174,17.8,10.39,51.94,46.3,18.11,254,"TX",FALSE
"Yoakum",29,88473,16283,16.2,8.78,49.43,11,5.11,186,"TX",FALSE
"Young",36.4,137501,18479,16.7,14.19,52.16,19.2,13.79,363,"TX",FALSE
"Box Elder",26.7,50775,15455,9,9.85,50.08,6.6,3.89,323,"UT",FALSE
"Cache",23.7,52568,13707,11.4,6.58,49.55,62.9,3.21,355,"UT",FALSE
"Davis",24.7,31882,15074,8,7.9,49.7,655.5,1.8,333,"UT",FALSE
"Iron",24.5,71358,12230,16.4,8.12,50.28,6.7,2.68,401,"UT",FALSE
"Kane",30.8,87933,13836,15.6,9.77,49.55,1.3,2.5,340,"UT",FALSE
"Millard",26.2,57089,12256,14,7.32,49.66,1.8,2.93,149,"UT",FALSE
"Salt Lake",27.8,74684,17443,9.8,8.97,50.51,1034.7,3.14,768,"UT",FALSE
"San Juan",22.6,31923,9718,30.5,6.61,50.37,1.6,6.3,74,"UT",FALSE
"Sanpete",24.2,53115,11218,18,6.93,49.19,11.1,2.09,257,"UT",FALSE
"Tooele",28.3,30888,14674,10.8,13.16,49.41,4,2.76,380,"UT",FALSE
"Uintah",26.1,48340,11667,16.2,9.39,50.45,5.2,2.09,377,"UT",FALSE
"Utah",22.5,39486,13045,13,6.14,50.57,137.9,2.13,421,"UT",FALSE
"Wasatch",27.2,59120,13975,8.9,9.21,49.72,9.1,4.77,312,"UT",FALSE
"Weber",28.8,40610,16490,12.9,10.81,50.88,286.1,4.72,618,"UT",FALSE
"Adams",30.7,69501,18054,18.2,10.86,49.24,7.4,7.06,576,"WA",FALSE
"Benton",32.1,43298,20199,10,13.28,50.63,70.6,2.5,490,"WA",FALSE
"Chelan",35.1,101772,19537,15.9,12.24,50.42,18.5,7.6,704,"WA",FALSE
"Columbia",39,106860,19053,15.5,14.95,50.2,4.6,16.25,735,"WA",FALSE
"Douglas",33.5,57420,16721,11.6,11.54,49.63,15.7,3.43,378,"WA",FALSE
"Franklin",28.7,49498,15733,21.4,11.5,48.46,32.6,2.35,669,"WA",FALSE
"Garfield",41.1,113961,19406,9.7,14.22,51.11,3.2,16.52,370,"WA",FALSE
"Grant",31.9,58906,16023,17.7,10.73,49.13,22,4.06,579,"WA",FALSE
"Stevens",34.5,43681,14743,15.8,12.28,50.1,13.5,3.5,317,"WA",FALSE
"Walla Walla",33.5,93551,16432,16.4,13.57,48.83,40,6.5,682,"WA",FALSE
"Yakima",31.5,61878,16922,23,10.56,50.2,46.2,5.95,784,"WA",FALSE
"Brown",31.4,91513,19877,8.7,10.74,51.09,380.9,6.45,379,"WI",FALSE
"Calumet",31.3,60411,17598,5.5,8.87,50.24,110.3,6.97,258,"WI",FALSE
"Dodge",33.8,71992,15514,7.6,11.14,48.72,88.5,14.05,278,"WI",FALSE
"Door",36.5,86144,18141,9.3,11.84,50.75,53.7,8.61,238,"WI",FALSE
"Fond du Lac",33.4,97864,19169,7.7,11.74,51.46,126.7,9.5,426,"WI",FALSE
"Green Lake",36.8,118575,17538,9.5,11.46,51.36,53.3,12.96,314,"WI",FALSE
"Langlade",36.6,61811,15212,13,11.9,51.33,22.8,8.09,399,"WI",FALSE
"Marinette",35.6,91530,15921,11.3,12.6,51,29.2,15.32,296,"WI",FALSE
"Outagamie",31.4,76828,19882,5.9,10.87,50.52,224.7,7.77,329,"WI",FALSE
"Ozaukee",34.6,71976,27218,2.6,11.71,50.34,327.2,5.93,187,"WI",FALSE
"Shawano",35.3,77717,13788,10.6,9.28,50.29,46.6,15.55,282,"WI",FALSE
"Sheboygan",33.8,83360,19215,7.3,12.16,50.4,204.8,10.67,417,"WI",FALSE
"Taylor",32.3,85258,14133,11.1,10.34,49.46,19.6,11.1,214,"WI",FALSE
"Vilas",42.9,97618,15453,13,14.28,50.29,21.3,13.49,315,"WI",FALSE
"Walworth",33.1,81549,17731,7.9,11.08,50.76,139.9,13.82,321,"WI",FALSE
"Washington",32.5,61535,20736,3.9,9.36,50.13,235.6,7.27,343,"WI",FALSE
"Waukesha",34,74506,25172,3.5,11.65,50.4,574.9,4.23,278,"WI",FALSE
"Waushara",38.6,72546,15261,14.6,11.64,50.33,32.1,8.01,266,"WI",FALSE
"Winnebago",32.5,63849,19659,7.7,12.44,50.87,330.4,8.32,453,"WI",FALSE
"Campbell",29.2,89979,19679,8.7,10.5,48.87,6.4,4.66,479,"WY",FALSE
"Converse",31.9,91132,16479,12.1,16.68,50.88,2.7,4.21,425,"WY",FALSE
"Crook",33.4,113381,19602,10.3,13.48,49.77,1.9,5.93,215,"WY",FALSE
"Fremont",32.9,64844,14797,18.4,15.67,50.1,3.7,5.54,440,"WY",FALSE
"Goshen",34.6,102320,17670,18,10.97,51.48,5.6,6,308,"WY",FALSE
"Laramie",31.9,64185,19329,11.5,13.56,50.12,28.1,2.64,486,"WY",FALSE
"Niobrara",38.6,116712,19493,16,15.6,53.7,1,13.6,220,"WY",FALSE
"Park",33.9,121587,18750,12.2,12.58,50.76,3.4,8.1,361,"WY",FALSE
"Platte",36.3,103845,17003,14,22.71,50.48,3.9,5.24,200,"WY",FALSE
"Sheridan",36.3,87232,22250,11.6,16.59,50.73,9.5,4.67,275,"WY",FALSE
"Sublette",35.4,83020,18748,7.9,12.18,47.98,1,8.6,432,"WY",FALSE
"Washakie",34.6,114176,17608,11.7,14.47,49.65,3.8,8.47,313,"WY",FALSE
"Weston",34.4,132959,19265,9.4,13.94,49.9,2.8,6.21,167,"WY",FALSE
"Barbour",32.8,83656,15532,25,8.82,53.03,28.8,7.02,47,"AL",TRUE
"Chambers",34.8,40498,13887,18.8,10.52,52.77,62.1,6.15,218,"AL",TRUE
"Cherokee",36.3,56386,13936,15.4,9.29,50.82,35.8,5.61,51,"AL",TRUE
"Colbert",35.7,71629,15705,15.3,11.87,51.97,88,5.43,330,"AL",TRUE
"Etowah",36,69920,15324,17.9,12.35,52.6,186.8,9.34,616,"AL",TRUE
"Franklin",35.8,107673,14777,18.1,8.84,52.18,44.7,7.39,99,"AL",TRUE
"Greene",31.3,27496,11165,38.8,6.01,54.17,15.8,5.1,416,"AL",TRUE
"Hale",31.8,65003,11509,31.4,6.96,53.35,24.7,9.94,122,"AL",TRUE
"Lauderdale",34.7,90707,16058,13.9,11.24,52.23,122,6.67,283,"AL",TRUE
"Macon",28.9,37611,11402,35.3,11.53,53.59,40.1,8.12,669,"AL",TRUE
"Marengo",32.5,98897,13908,28.4,9.44,52.76,23.8,5.62,387,"AL",TRUE
"Marion",35.7,106725,13238,18,9.49,51.01,40.1,6.03,71,"AL",TRUE
"Perry",30.2,62737,10986,42.4,7.97,53.52,17.2,9.76,402,"AL",TRUE
"Russell",33,42769,13664,20.4,10.1,52.17,76.4,4.92,473,"AL",TRUE
"Apache",23.4,14062,9805,40.8,4.86,50.81,5.6,1.02,73,"AZ",TRUE
"Cochise",32.6,54901,14288,21.9,12.09,49.6,16.3,3.57,343,"AZ",TRUE
"Gila",38.8,74724,13832,21.3,12.06,51.14,8.9,7.42,370,"AZ",TRUE
"Navajo",26.5,33766,10568,31.2,6.71,50.23,8.1,1.54,310,"AZ",TRUE
"Pinal",32.6,44067,12724,25.7,9.45,48.66,22.4,2.72,563,"AZ",TRUE
"Santa Cruz",29.5,128167,12100,27.4,5.4,52.17,26.2,1.33,600,"AZ",TRUE
"Baxter",47.1,121231,15577,14.9,12.29,52.25,58.8,7.45,109,"AR",TRUE
"Boone",36.5,62629,14605,14.2,11.15,52.07,49.6,13.24,168,"AR",TRUE
"Bradley",36.6,132909,14936,23.8,10.22,52.44,17.8,16.72,304,"AR",TRUE
"Calhoun",34.3,49484,12475,17.9,10.16,51.73,9.1,9.47,160,"AR",TRUE
"Carroll",38.1,133734,14860,14.6,10.97,51.66,30.8,6.51,285,"AR",TRUE
"Clark",32.2,119620,13403,20.6,11.22,52.48,24.8,10.88,202,"AR",TRUE
"Cleburne",41.7,105408,13970,16.7,11.71,51.46,36.7,10.54,219,"AR",TRUE
"Columbia",33.6,155722,14294,23.6,9.75,53.08,33.5,9.81,232,"AR",TRUE
"Craighead",31.6,87122,15310,16.8,9.13,51.85,99.9,8.46,445,"AR",TRUE
"Crittenden",29.8,47128,14202,28,8.9,52.88,81.2,4.62,513,"AR",TRUE
"Dallas",36.4,90482,14782,21.3,11.05,52.12,14.2,19.05,296,"AR",TRUE
"Drew",31.8,84350,13477,19.6,10.36,51.7,20.8,8.02,123,"AR",TRUE
"Faulkner",29.8,60028,15191,12.3,8.51,51.62,99.3,3.34,391,"AR",TRUE
"Franklin",35.4,84306,12860,15.9,12.57,50.38,24.9,9.08,188,"AR",TRUE
"Fulton",40.6,86435,10690,25.6,14.65,52,16.2,11.4,149,"AR",TRUE
"Greene",35.5,87692,13029,16.4,10.61,51.59,56.8,7.47,265,"AR",TRUE
"Hempstead",34.3,116516,13034,23.3,10.93,52.43,30.2,8.82,437,"AR",TRUE
"Hot Spring",36.4,89702,12622,18.6,12.24,51.71,42.9,9.39,299,"AR",TRUE
"Howard",34.5,109796,15854,17.5,9.15,51.86,23.3,25.99,151,"AR",TRUE
"Independence",34.8,101619,14704,16.5,11.48,51.38,41.4,7.97,335,"AR",TRUE
"Izard",43.9,97572,12867,21.1,12.57,51.04,20.3,16.61,49,"AR",TRUE
"Jackson",36.7,79717,14215,23.9,11.42,52.21,29.8,12.43,280,"AR",TRUE
"Jefferson",31.9,93840,14208,27.6,11.59,51.86,96.2,8.17,594,"AR",TRUE
"Johnson",35.3,80327,12801,18,12.1,51.14,28.2,8.88,236,"AR",TRUE
"Lafayette",35.1,102237,11796,30,9.03,52.41,17.9,11.06,136,"AR",TRUE
"Lawrence",36.7,81939,12210,23.8,10.53,51.95,29.7,14.43,128,"AR",TRUE
"Lincoln",32.2,39478,10859,29,8.95,41.04,24.8,10.58,60,"AR",TRUE
"Little River",33.8,73347,14504,19.1,11.83,51.47,25.8,10.51,206,"AR",TRUE
"Logan",35.3,82325,13428,18.7,11.8,50.65,29.3,15.48,89,"AR",TRUE
"Lonoke",32.5,65589,15744,14.2,9.02,50.83,53.4,11.64,215,"AR",TRUE
"Madison",36,69156,13857,17.3,11.61,50.84,14.7,5.61,108,"AR",TRUE
"Marion",42.7,70869,12902,19.1,13.59,51.16,20.9,7.76,127,"AR",TRUE
"Miller",32.7,117603,13585,22.8,11.18,52.29,61.8,8.63,881,"AR",TRUE
"Monroe",34.5,106861,13899,33,11.48,53.01,18,10.55,294,"AR",TRUE
"Montgomery",40.1,54338,12035,22.5,13.63,50.68,10.2,6.88,180,"AR",TRUE
"Nevada",35.6,70636,12803,19.9,11.44,52.27,16.1,17.1,74,"AR",TRUE
"Newton",35.7,47612,10483,26.3,12.17,49.95,9.2,5.53,30,"AR",TRUE
"Ouachita",35.2,71745,14052,22.1,11.88,52.83,40.4,11.86,442,"AR",TRUE
"Perry",36.4,55942,12829,16.7,10.89,50.99,15.1,9.04,92,"AR",TRUE
"Phillips",30.8,88659,12440,42.7,9.3,54.29,40.6,9.47,464,"AR",TRUE
"Pike",36.4,130671,14460,17.4,12.27,51.18,16.6,14.1,71,"AR",TRUE
"Poinsett",34.6,89898,13199,26.6,11.03,51.9,32.2,7.21,184,"AR",TRUE
"Polk",38,87606,13423,21,14.06,51.22,20.6,9.72,169,"AR",TRUE
"Pulaski",32.4,105797,20027,17.1,12.57,52.52,458,5.73,1130,"AR",TRUE
"Randolph",36.6,60560,11488,21.4,11.69,51.61,25.9,10.47,146,"AR",TRUE
"St. Francis",31,59719,12171,35.7,8.24,53.46,44.5,11.35,771,"AR",TRUE
"Saline",33.4,35739,15059,9.3,10.63,50.47,92.6,8.78,365,"AR",TRUE
"Sevier",34.9,96997,14560,19.4,13.04,50.4,25.4,11.96,296,"AR",TRUE
"Sharp",44.8,114766,12013,20.6,13.32,52.25,24.8,13.73,145,"AR",TRUE
"Stone",39.2,62499,12046,23.9,9.64,50.93,16.8,9.02,112,"AR",TRUE
"Union",34.5,113471,17626,19.2,11.76,52.7,44.9,12.73,475,"AR",TRUE
"Van Buren",43.2,86181,12238,21.6,14.25,50.76,20,7.32,197,"AR",TRUE
"Washington",30.8,97273,16784,11.7,10.15,50.51,126.4,6.11,429,"AR",TRUE
"White",33.1,90898,13283,17.9,9.43,51.36,55,7.33,290,"AR",TRUE
"Woodruff",34.3,98385,14331,31.8,9.55,52.87,15.7,12.61,59,"AR",TRUE
"Yell",35.6,108440,14876,16.9,11.31,51.28,19.5,13.7,317,"AR",TRUE
"Alameda",32.7,76414,23707,12.3,11.3,55.39,1774.1,4.01,837,"CA",TRUE
"Butte",33.8,61001,16197,19,10.72,51.18,115.5,3.71,538,"CA",TRUE
"Contra Costa",34.1,106163,27158,9,11.37,50.99,1166,2.88,606,"CA",TRUE
"Del Norte",32.3,36592,12792,19.9,10.38,44.54,26.4,3.05,371,"CA",TRUE
"Fresno",29.3,59965,16854,28.1,8.47,50.38,118.4,4.26,910,"CA",TRUE
"Humboldt",33.1,66404,16831,17.3,12.57,50.29,34.1,4.23,534,"CA",TRUE
"Imperial",28.8,59797,13987,28.6,6.64,49.98,30.8,1.84,690,"CA",TRUE
"Los Angeles",30.7,88044,21577,23.8,9.66,50.14,2233.5,3.55,762,"CA",TRUE
"Marin",38.1,105449,37387,6.4,14.66,50.2,449.2,5.18,398,"CA",TRUE
"Mendocino",35.6,79473,17246,16.8,12.32,50.02,23.3,4.71,471,"CA",TRUE
"Merced",27.9,42895,14962,24.5,7.67,49.21,98.1,2.26,509,"CA",TRUE
"San Benito",30.3,60184,17122,12.9,7.12,49.27,27.7,2.88,428,"CA",TRUE
"San Bernardino",29.3,31179,16388,17.5,8.15,50.05,76.4,2.4,691,"CA",TRUE
"San Diego",30.9,68605,20689,16.3,10.3,52.7,618.8,2.73,660,"CA",TRUE
"San Francisco",35.8,360313,31918,13.5,11.39,53.45,15621,3.9,1082,"CA",TRUE
"San Joaquin",30.9,66194,17138,18.8,8.56,49.23,360.2,4.02,815,"CA",TRUE
"San Luis Obispo",33.1,67268,18261,12.7,10.01,48.53,66.8,3.7,383,"CA",TRUE
"San Mateo",34.8,88188,30531,6.9,12.71,50.85,1476.7,3.41,447,"CA",TRUE
"Santa Barbara",31.6,90068,23680,14.5,11.01,49.36,137.5,2.79,503,"CA",TRUE
"Santa Clara",31.9,92634,26772,9.2,11.42,55.09,1183.1,2.92,489,"CA",TRUE
"Santa Cruz",33,64480,23076,13.8,10.33,50.03,519.2,4.31,608,"CA",TRUE
"Solano",30.8,43141,18901,9.7,10.11,50.17,435.3,2.75,628,"CA",TRUE
"Stanislaus",30.5,57185,16787,17.2,8.09,50.41,264.4,4.41,668,"CA",TRUE
"Tehama",36,64007,14062,18.2,11.27,50.72,17.6,3.23,517,"CA",TRUE
"Yolo",28.9,72646,19586,16.6,8.97,49.59,143.2,4.95,712,"CA",TRUE
"Adams",30.7,23650,16715,12.9,12.83,50.27,235.1,3.76,692,"CO",TRUE
"Bent",39.1,83252,16563,20,25.04,48.09,3.3,11.2,226,"CO",TRUE
"Denver",33.9,159683,24184,18,14.01,51.3,3162.4,4.92,861,"CO",TRUE
"Garfield",32.8,85107,17552,10.4,9.7,49.03,10.6,7.85,403,"CO",TRUE
"Gunnison",28.2,75537,15395,12.2,10.89,46.78,3.3,3.89,866,"CO",TRUE
"Larimer",31.1,51416,18404,10.8,9.15,50.57,76.2,4.78,180,"CO",TRUE
"Otero",34.9,73156,15185,24.4,12.66,51.6,15.9,19.3,416,"CO",TRUE
"Pueblo",34.7,52264,15582,20.7,14.48,51.46,51.8,6.2,651,"CO",TRUE
"Hartford",34.5,199847,26063,11.2,12.8,51.72,1151.5,10.82,595,"CT",TRUE
"Middlesex",34.8,139647,25217,5.2,12.97,51.1,392.1,9.12,232,"CT",TRUE
"New Haven",34.2,159677,23651,11,12.59,51.86,1323.9,9.34,618,"CT",TRUE
"Tolland",31.5,94933,20956,5.1,11.75,49.86,316.5,2.55,114,"CT",TRUE
"Windham",32.7,84472,19510,9.6,11.76,51.14,201.2,9.09,133,"CT",TRUE
"New Castle",32.5,631534,23628,9.9,11.99,51.34,1065.9,4.84,425,"DE",TRUE
"Alachua",28.3,67103,17520,20.2,9.09,51.01,216.1,4.02,1082,"FL",TRUE
"Broward",37.7,73135,22929,12.3,11.15,52.33,1084.5,2.64,853,"FL",TRUE
"Flagler",46.4,104754,14689,10.9,5.84,51.97,69.3,2.83,372,"FL",TRUE
"Gadsden",31.8,45618,13185,29.2,8.77,52.39,81.8,4.27,511,"FL",TRUE
"Gilchrist",33.5,46294,12536,17.8,7.89,47.07,29.8,11.15,139,"FL",TRUE
"Hamilton",30.9,14973,12066,24.3,7.3,47.1,21.8,5.36,19,"FL",TRUE
"Hernando",49.5,89897,14930,13.9,6.84,51.91,229.6,4.53,476,"FL",TRUE
"Jefferson",33.8,56216,14175,22.9,8.81,49.53,19.6,4.7,492,"FL",TRUE
"Leon",28.8,75763,17976,14.9,8.78,51.75,303.8,3.36,1206,"FL",TRUE
"Levy",38.5,66825,12847,19.2,10.24,52.15,24.2,6.42,445,"FL",TRUE
"Madison",32.3,47323,12325,23.8,8.56,48.53,24.1,6.41,311,"FL",TRUE
"Monroe",38.8,111797,22453,11.5,14.45,47.35,80.1,3.6,957,"FL",TRUE
"Okeechobee",34.3,68035,13683,21.8,8.59,48.75,39.3,5.1,482,"FL",TRUE
"Pasco",48,90991,15427,14.6,11.1,52.49,385.5,4.97,447,"FL",TRUE
"Putnam",37.3,42137,13281,24.3,11.42,51.14,92.5,2.35,848,"FL",TRUE
"Sumter",40.1,34141,13285,21.7,10.86,49.65,59.4,5.77,407,"FL",TRUE
"Volusia",39.4,102898,16388,15.4,10.56,51.62,352.3,6.43,608,"FL",TRUE
"Baldwin",31.9,88596,16195,19.1,9.44,48.41,156.3,13.84,409,"GA",TRUE
"Ben Hill",32.4,119063,14482,23.7,8.99,54.16,65.9,14.16,536,"GA",TRUE
"Berrien",32.9,67781,14452,19.9,9.08,51.24,31.8,7.43,254,"GA",TRUE
"Bibb",32.6,76630,18657,23.5,11.68,53.44,608.8,7.42,867,"GA",TRUE
"Bleckley",32.6,82649,15466,17.4,9.75,51.84,48.8,6.98,141,"GA",TRUE
"Brooks",32.1,41679,13093,29.8,8.54,52.83,31.2,12.21,326,"GA",TRUE
"Burke",29.6,60470,12699,29.2,7.07,52.69,25.3,7.67,324,"GA",TRUE
"Butts",32.4,66241,14173,18.7,9.05,47.2,84.1,12.48,276,"GA",TRUE
"Calhoun",33.5,113227,15112,29.2,8.41,54.79,17.5,12.24,253,"GA",TRUE
"Candler",34.6,103484,15555,25.5,9.65,52.5,32.4,35.75,54,"GA",TRUE
"Chattooga",34.8,54196,14066,15,11.33,52.03,71.4,6.61,157,"GA",TRUE
"Clarke",25.6,100548,16223,22.3,7.66,52.24,731,4.88,1007,"GA",TRUE
"Clay",34.2,39635,12350,35.4,7.41,54.93,17.4,14.41,206,"GA",TRUE
"Clayton",29.9,43964,16855,14,11.25,51.22,1318.4,1.36,804,"GA",TRUE
"Cook",32.4,57653,12865,22.5,9.7,51.98,58.9,6.89,482,"GA",TRUE
"Crawford",31.7,26096,12882,16.7,8.13,50.55,28.3,10.43,180,"GA",TRUE
"Crisp",32.8,62798,14794,30.4,8.35,54.08,74.1,11.38,138,"GA",TRUE
"Decatur",31.7,56397,14744,26.9,9.71,52.35,43.4,7.99,497,"GA",TRUE
"Dodge",33.8,83682,13028,23.2,8.51,50.9,35.4,10.68,366,"GA",TRUE
"Dooly",32.8,78470,14815,29,7.85,54.52,25.4,8.6,164,"GA",TRUE
"Dougherty",29.9,67640,15650,27.6,12.23,53.06,296.3,4.34,1043,"GA",TRUE
"Franklin",35.9,117833,16263,17,9.12,52.11,65.3,8.37,252,"GA",TRUE
"Fulton",32,201597,28465,23,10.2,52.21,1257,4.07,1354,"GA",TRUE
"Grady",32.9,71544,12936,24.9,10.05,52.48,45,6.75,448,"GA",TRUE
"Greene",32.5,131716,14059,23.8,7.46,53.24,31.4,5.74,262,"GA",TRUE
"Hancock",31,52587,12272,28.8,5.22,54.45,19,16.89,149,"GA",TRUE
"Haralson",33.5,82213,14632,17.5,9.3,51.97,79.4,5.27,326,"GA",TRUE
"Hart",35.7,89142,15264,15.7,9.76,51.82,87,5.69,40,"GA",TRUE
"Irwin",33.3,72578,13801,25.1,8.06,52.85,24.1,12.79,410,"GA",TRUE
"Jasper",33.8,80168,14962,18.3,8.98,51.8,23.5,5.06,107,"GA",TRUE
"Jeff Davis",31.8,47707,14191,19.6,8.37,50.78,36.3,11.49,462,"GA",TRUE
"Jefferson",31.4,75253,13775,27.7,7.19,53.8,33.2,12,90,"GA",TRUE
"Jenkins",32.6,57944,12502,25.2,8.88,52.81,24.3,10.12,366,"GA",TRUE
"Jones",32.2,26033,16620,12.6,8.92,51.43,54.1,9.62,130,"GA",TRUE
"Lanier",31.6,102309,14000,24.6,9.18,51.28,30.5,10.53,255,"GA",TRUE
"Laurens",33,100282,15378,21.4,9.79,52.22,50.5,10.98,586,"GA",TRUE
"Liberty",24,20855,10420,19,4.67,45.38,110.6,2.8,354,"GA",TRUE
"Lumpkin",30.3,92881,15051,14.7,6.25,50.36,54.1,6.49,185,"GA",TRUE
"Macon",31.2,54723,13986,30.2,8.05,53.64,32.2,17.54,179,"GA",TRUE
"Marion",32.1,35486,12658,24.1,8.19,51.92,15.5,8.77,56,"GA",TRUE
"Meriwether",31.8,58441,11869,23.6,8.47,52.2,45.1,7.22,276,"GA",TRUE
"Miller",34.7,102114,14944,24,9.59,52.55,22.3,15.08,62,"GA",TRUE
"Mitchell",30.7,69819,13683,30.7,7.8,53.02,40,12.24,464,"GA",TRUE
"Monroe",33,48653,14815,15.8,7.49,50.92,45.2,15.31,278,"GA",TRUE
"Morgan",32.8,82064,15841,17.3,8.2,51.8,38,5.04,344,"GA",TRUE
"Newton",31.1,55474,14955,15.8,8.04,52.1,161.7,5.06,599,"GA",TRUE
"Peach",30,67911,16049,25.2,8.89,52.33,144.9,3.33,251,"GA",TRUE
"Pickens",34.4,100331,16530,13.8,7.31,51.04,64.6,10.6,93,"GA",TRUE
"Polk",33.8,57379,13612,18.4,11.18,51.97,110.2,8.28,404,"GA",TRUE
"Pulaski",35.3,100364,17087,21.5,11.94,53.46,32.7,12.59,400,"GA",TRUE
"Putnam",34.2,62346,15325,16.9,7.04,51.03,43.3,5.91,167,"GA",TRUE
"Randolph",32.1,79026,13060,34.9,9.23,54.39,18.9,9.88,96,"GA",TRUE
"Screven",33,63338,14521,22.3,9.21,52.61,21.3,9.2,254,"GA",TRUE
"Seminole",33.6,67054,13826,27.6,9.12,50.44,38.2,6.7,372,"GA",TRUE
"Sumter",30.4,91433,15141,26,8.78,53.89,63.5,10.81,546,"GA",TRUE
"Telfair",34,88781,12995,26.3,8.45,54.03,26.3,18.71,172,"GA",TRUE
"Terrell",33.1,102730,13828,30.9,8.08,54.1,31.3,6.95,471,"GA",TRUE
"Treutlen",33.2,46858,12246,27,6.44,53.73,29.4,8.31,125,"GA",TRUE
"Turner",31.5,154594,15045,29.8,9.75,52.93,30.4,8.62,255,"GA",TRUE
"Twiggs",30.8,10618,11861,22.5,7.79,51.95,26.9,13.2,87,"GA",TRUE
"Washington",32,75487,16265,23.4,7.41,53.11,28.5,11.29,353,"GA",TRUE
"Wheeler",34.2,32265,13183,26.2,8.54,51.51,16.1,11.46,167,"GA",TRUE
"Wilcox",34.7,98480,14476,27.4,8.66,52.7,18.4,27.14,79,"GA",TRUE
"Worth",31.5,49986,13579,24.3,8.5,51.84,35.8,2.89,215,"GA",TRUE
"Benewah",34.6,77437,15726,13.9,13.72,49.23,10.4,7.41,247,"ID",TRUE
"Blaine",33.3,110136,24384,6.6,8.26,47.97,5.6,1.34,530,"ID",TRUE
"Clearwater",37.5,74476,15466,12.2,18.06,47.81,3.5,12.76,107,"ID",TRUE
"Latah",27.4,77344,15753,12.6,11.53,48.88,29.1,5.94,252,"ID",TRUE
"Shoshone",37.3,96099,14843,20.7,19.31,50.1,5.2,17.5,426,"ID",TRUE
"Alexander",34.8,55963,12673,30.1,13.63,53.02,44.8,7.83,645,"IL",TRUE
"Bond",35,90772,16036,12,13.85,51.6,39.7,13.71,242,"IL",TRUE
"Bureau",36.3,154054,17890,9.4,13.9,52.09,41.1,12.55,104,"IL",TRUE
"Calhoun",38.5,154006,15590,16.1,13.96,49.93,20.5,14.23,96,"IL",TRUE
"Cass",35.8,125108,17913,11.9,14.92,51.25,35.4,23.01,98,"IL",TRUE
"Clark",37,119211,15810,11.5,13.88,49.31,31.9,15.56,94,"IL",TRUE
"Clinton",32.8,130285,18055,8.7,12.2,48.98,72.3,11.95,146,"IL",TRUE
"Coles",29.8,79061,16366,13.1,11.78,52.74,102.1,13.74,208,"IL",TRUE
"Cook",32.6,148027,23121,17.6,11.71,51.65,5430.5,6.14,783,"IL",TRUE
"Crawford",37.1,150203,17695,10.5,14.79,49.91,44.2,11.17,165,"IL",TRUE
"Cumberland",33.9,80559,15694,11.7,12.69,50.55,31.2,5.19,110,"IL",TRUE
"DeKalb",27.1,115885,17077,8.7,9.51,50.6,125.8,6.89,145,"IL",TRUE
"Douglas",34.5,107633,16038,9.4,12.37,51.54,46.8,13.38,112,"IL",TRUE
"Edgar",37.3,112061,16044,14.2,14.15,52.48,31.3,12.21,75,"IL",TRUE
"Fayette",35.3,85860,13932,14.6,13.81,49.31,29,14.38,189,"IL",TRUE
"Franklin",37.8,114240,14764,18,14.47,52.51,97.3,11.52,47,"IL",TRUE
"Fulton",36.9,95342,15706,14.6,14.49,50.47,44,13.41,259,"IL",TRUE
"Gallatin",39.2,113716,16542,18.1,12.29,52.09,21,23.82,81,"IL",TRUE
"Greene",36,131744,14005,14.6,14.27,51.41,28.2,9.74,190,"IL",TRUE
"Hamilton",39.1,137476,15874,15.4,12.82,52.69,19.5,18.94,81,"IL",TRUE
"Hardin",37.3,73273,13939,19.9,12.4,49.77,29.2,22.12,77,"IL",TRUE
"Henry",36,110188,16385,10.5,13.49,51.13,62.3,10.12,74,"IL",TRUE
