"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Hart",34.9,75199,12272,27.1,9.32,51.7,37.3,0.19,119,"KY",TRUE
"Henderson",33.5,66204,16872,15.4,11.07,51.91,99.5,7.17,633,"KY",TRUE
"Hickman",38.9,81579,15082,18.4,11.13,52.88,22.9,40.18,68,"KY",TRUE
"Hopkins",34.7,88858,16739,19.3,11.39,51.94,84.3,11.25,401,"KY",TRUE
"Jefferson",34.1,137975,21530,16.7,13.59,52.71,1739.3,6.92,530,"KY",TRUE
"Jessamine",30.7,49257,15137,15.1,7.98,50.88,185.9,2.52,304,"KY",FALSE
"Kenton",31.8,65586,18737,13.2,12.14,51.74,880.7,5.98,479,"KY",FALSE
"Knott",30.7,37064,10984,35.5,5.92,50.68,51.7,4.34,114,"KY",TRUE
"Knox",31.9,80489,10615,37.9,7.37,51.77,78.4,11.32,344,"KY",FALSE
"Larue",36.1,98558,15810,18.7,10.35,51.13,45.6,10.08,135,"KY",TRUE
"Laurel",32.5,78077,13414,25.3,9.04,50.93,104,3.16,189,"KY",FALSE
"Lawrence",33.1,38920,11135,32.8,9.2,50.69,35.1,8.16,90,"KY",TRUE
"Lee",33.5,79389,9962,39.3,9.49,49.36,37.6,13.29,82,"KY",FALSE
"Leslie",30.4,38913,11762,34.1,7.11,50.45,33.9,6.06,128,"KY",FALSE
"Lewis",33.1,59692,10640,29,9.62,50.2,27,16.79,76,"KY",FALSE
"Lincoln",33.7,48164,12309,25.2,8.85,50.65,60.9,6.05,84,"KY",FALSE
"Livingston",36.9,66329,15527,16.3,11,50.93,29.1,9.57,224,"KY",TRUE
"Logan",34.8,90976,14083,16.8,10.26,51.8,45,6.96,194,"KY",TRUE
"Lyon",38.4,48806,12001,15.8,13.31,42.44,33.4,34.44,165,"KY",TRUE
"McCracken",36.2,136092,18917,16.8,12.83,53.02,254.1,7.32,723,"KY",TRUE
"McLean",36,72028,13992,17.8,11.6,50.74,38.1,11.96,115,"KY",TRUE
"Madison",28.8,68721,14458,20.6,8.19,52.28,135,3.53,402,"KY",FALSE
"Magoffin",29.6,33563,10485,39.1,6.19,50.44,43.3,13.81,133,"KY",TRUE
"Marion",32.3,91448,14010,22.2,9.13,50.22,47.9,12.83,267,"KY",TRUE
"Marshall",38.2,105823,16397,13.9,11.38,51.13,91.8,12.21,178,"KY",TRUE
"Mason",35,106510,15235,19.6,11.7,51.89,71.3,14.36,312,"KY",TRUE
"Meade",28.1,38552,13531,15,8.52,50.17,78.1,2.66,40,"KY",TRUE
"Mercer",35.9,77559,15773,15.9,12.4,52.13,77.7,11.18,142,"KY",FALSE
"Metcalfe",35.5,62956,12565,25.3,9.26,52.03,30.9,10.89,119,"KY",TRUE
"Monroe",35.9,96513,13633,24.3,9.71,52.03,34.8,10,40,"KY",FALSE
"Montgomery",34.1,99986,13980,21.7,10.41,51.68,99.2,12.34,183,"KY",TRUE
"Morgan",32.9,65832,9790,37.4,6.24,45.27,34.6,4.62,109,"KY",TRUE
"Muhlenberg",34.8,56958,13210,22.5,10.95,51.71,65.5,10.39,148,"KY",TRUE
"Nelson",31.6,64704,15412,14.9,9.2,51.19,73.6,6.01,211,"KY",TRUE
"Nicholas",35.9,78675,14073,22.1,11.44,51.4,34.6,7.21,88,"KY",TRUE
"Ohio",35,61272,12626,24.1,11.29,51.77,35.7,14.01,171,"KY",TRUE
"Oldham",33,50594,23537,7,10.02,48.04,192.4,2.36,186,"KY",FALSE
"Owen",35,81079,13220,21.9,9.73,50.21,26.7,10.53,139,"KY",TRUE
"Owsley",34.3,45723,9373,46.4,9.65,49.3,26.2,19.23,88,"KY",FALSE
"Pendleton",31.6,54306,13144,17,9.17,51.02,45.4,7.87,86,"KY",FALSE
"Perry",31.7,69452,13374,32.5,9.68,51.02,90.3,4.85,256,"KY",TRUE
"Pike",32.4,104549,13981,26,9.14,51,92.8,4.87,186,"KY",TRUE
"Powell",31.3,51818,10825,28.3,9.69,50.74,66.1,14.2,95,"KY",TRUE
"Pulaski",35.2,83441,13846,23,9.4,51.36,77.7,8.66,256,"KY",FALSE
"Rockcastle",33,65735,11378,29.7,8.63,50.52,47.2,10.27,133,"KY",FALSE
"Rowan",26,44895,11122,27.3,8.45,51.77,74.8,5.19,364,"KY",TRUE
"Russell",36.1,68010,13019,24.1,9.75,51.7,60.4,6.14,141,"KY",FALSE
"Scott",31.8,82909,18427,15.1,9.61,51.43,88.4,5.56,456,"KY",FALSE
"Shelby",34.9,126628,18796,12.8,9.74,52.04,67.2,12.33,309,"KY",FALSE
"Simpson",33.8,94046,14709,14.9,9.92,51.55,66,7.18,283,"KY",TRUE
"Taylor",34.5,54050,14366,17.9,9.87,51.61,80.8,6.42,165,"KY",FALSE
"Trigg",39.7,92716,14030,16.2,10.23,51.01,24.6,10.64,240,"KY",TRUE
"Trimble",34.6,113898,13754,17.4,10.73,50.99,42.3,9.37,124,"KY",TRUE
"Union",30.1,105647,17126,16.5,10.35,48.88,47.2,7.18,299,"KY",TRUE
"Warren",31.2,67424,17018,17.4,10.03,52.13,146.4,6.79,511,"KY",FALSE
"Washington",33.7,107454,15158,18.5,8.17,51.98,34.9,12.48,188,"KY",FALSE
"Wayne",34,70596,10765,34.3,7.18,50.73,39,5.87,98,"KY",FALSE
"Webster",35.3,143434,16923,17.2,10.81,51.94,40.9,9.05,48,"KY",TRUE
"Whitley",32.4,78359,12104,30.6,10.22,52.07,77.5,11.29,135,"KY",FALSE
"Woodford",33.7,96412,21950,9.7,10,52.1,109.1,8.8,223,"KY",FALSE
"Acadia",30.5,64085,12368,27.6,8.89,52.36,85.8,10.55,299,"LA",TRUE
"Allen",32.5,38334,10023,30.5,9.23,46.67,29.6,16.24,41,"LA",TRUE
"Ascension",29.4,55709,16447,18.1,8.27,50.92,208.5,5.84,229,"LA",TRUE
"Avoyelles",32.7,66808,11306,34.1,9.43,51.81,47.1,17.98,143,"LA",TRUE
"Beauregard",31.6,60343,14285,18.3,12.05,49.79,26.8,8.81,326,"LA",FALSE
"Bossier",30.6,48361,15964,16.5,12.67,51.47,102.9,8.27,546,"LA",FALSE
"Caddo",32.7,94790,17745,25.3,12.94,53.3,279.6,9.48,942,"LA",TRUE
"Calcasieu",31.6,67570,16001,19.1,12.34,51.45,159.5,7.44,417,"LA",TRUE
"Caldwell",33.5,59832,12554,24.3,9.84,51.2,18.5,14.8,273,"LA",TRUE
"Claiborne",34.7,79350,12185,29.4,9.58,49.21,22.9,13.58,203,"LA",TRUE
"Concordia",32.3,114416,12442,29.3,10.44,52.57,29.9,13.41,49,"LA",TRUE
"De Soto",32.4,66499,13454,28.9,10.27,52.53,28.6,4.34,6,"LA",TRUE
"East Baton Rouge",29.9,99559,18753,19.7,10.46,52.15,859.8,5.27,1171,"LA",FALSE
"East Carroll",28.1,67904,11313,52,7.92,52.97,22.8,10.42,19,"LA",TRUE
"Evangeline",31.1,81139,12022,31.1,8.55,52.01,50.7,15.91,128,"LA",TRUE
"Franklin",32.4,69029,12172,33.2,8.66,52.69,35.8,20.76,144,"LA",TRUE
"Grant",31.9,23692,11854,23.5,12.45,51.64,27.3,10.68,231,"LA",FALSE
"Iberia",29.8,58992,14270,23.9,8.95,51.66,121,7.92,325,"LA",TRUE
"Iberville",30.5,86701,14452,27.6,9.61,51.56,50.3,6.66,150,"LA",TRUE
"Jackson",34.5,67926,13206,20.9,11.4,52.24,27.4,16.86,109,"LA",TRUE
"Jefferson",32.3,57976,18191,16.9,12.28,51.82,1490.4,4.34,919,"LA",FALSE
"Jefferson Davis",31.5,93752,11793,24.8,10.31,51.85,47.5,11,353,"LA",TRUE
"Lafayette",29.8,78322,17467,18.4,9.82,51.51,633.6,6.96,614,"LA",FALSE
"Lafourche",29.4,88406,13275,21.2,8.2,51.12,79.6,5.56,160,"LA",TRUE
"Lincoln",24.7,88214,14569,24.4,8.31,51.46,89.7,7.94,193,"LA",FALSE
"Livingston",30.2,28258,14227,15.3,9.43,50.43,113.7,4.53,100,"LA",FALSE
"Morehouse",32,73925,13772,31.5,9.39,52.88,40.2,17.49,89,"LA",TRUE
"Natchitoches",29.2,54668,12282,31,10,52.57,29.1,11.48,180,"LA",TRUE
"Orleans",31.6,125775,18825,37.9,12.04,53.49,2709.3,5.86,1031,"LA",TRUE
"Ouachita",30.2,95503,14959,25.1,10.81,52.85,237.5,8.97,770,"LA",FALSE
"Pointe Coupee",31.6,80362,13947,26.1,8.63,51.87,40.7,9.6,17,"LA",TRUE
"Rapides",31.4,78652,14985,24.1,11.62,52.22,98.7,10.28,625,"LA",FALSE
"Tangipahoa",30.1,57610,12978,29.8,8.48,52.09,111.2,10.41,123,"LA",TRUE
"Tensas",32.5,108025,13173,40.1,8.19,54.07,11.3,8.68,8,"LA",TRUE
"Terrebonne",29.3,76437,13267,22.5,9.69,51.07,79.2,4.62,498,"LA",FALSE
"Union",34.4,72549,13727,21.6,10.7,52.14,23.9,18.57,142,"LA",FALSE
"Vermilion",31.5,94926,12324,22.5,9.18,51.42,42.8,8.25,115,"LA",TRUE
"Vernon",24.7,22947,12052,19.3,8.91,45.5,48.1,2.94,240,"LA",TRUE
"Washington",33.3,59344,12619,31,10.72,51.63,63.9,7.55,419,"LA",TRUE
"Webster",34.7,76456,14174,22.7,12.31,52.67,69.8,11.85,51,"LA",TRUE
"West Baton Rouge",30.5,47990,16047,20,9.68,51.48,103,6.35,303,"LA",TRUE
"Winn",33.5,54628,12562,26.6,9.54,50.16,17.1,11.6,5,"LA",TRUE
"Androscoggin",32.8,73303,17530,14.5,13.08,51.59,221.1,11.16,382,"ME",TRUE
"Aroostook",33.3,70152,14690,18.3,10.75,49.53,13.1,11.07,210,"ME",TRUE
"Cumberland",33.7,143512,22174,11,12.46,51.96,293.1,6.16,547,"ME",TRUE
"Franklin",32.9,93110,15109,15.4,12.16,51.77,17.3,5.99,381,"ME",TRUE
"Hancock",35.8,111567,18632,12.9,12.46,50.87,30.2,9.4,252,"ME",TRUE
"Kennebec",34.2,87583,18595,12.4,13.11,51.72,135,8.56,340,"ME",TRUE
"Knox",37,134150,18365,14.2,12.89,51.51,100.7,9.24,301,"ME",TRUE
"Lincoln",37.4,104671,20068,12.2,12.27,51.17,67.4,6.29,216,"ME",TRUE
"Oxford",35,89091,15191,15.3,13.01,51.18,25.4,9.66,297,"ME",TRUE
"Penobscot",32.5,83181,16960,15.2,12.68,51.06,43,5.35,287,"ME",TRUE
"Piscataquis",36.5,75191,14047,16,12.28,51.22,4.7,8.83,212,"ME",TRUE
"Sagadahoc",32.7,52346,18541,9.8,11.41,50.14,133.9,4.15,297,"ME",TRUE
"Somerset",33.8,71394,14589,18.6,11.62,50.94,12.9,8.96,317,"ME",TRUE
"Waldo",34.7,56814,14442,18.8,10.56,50.86,46.7,3.64,152,"ME",TRUE
"Washington",35.7,80961,14003,21.9,13.83,50.97,14,9.69,229,"ME",TRUE
"York",33.7,83058,18743,10.4,12.28,51.24,168,5.53,317,"ME",TRUE
"Allegany",37.5,66310,15919,16.5,16.32,52.83,175.6,9.2,363,"MD",FALSE
"Anne Arundel",32.7,61926,22774,6.8,12.65,49.56,1057.5,2.78,518,"MD",FALSE
"Calvert",32.6,55316,20448,6,7.96,50.32,265.3,2.54,223,"MD",FALSE
"Caroline",34.3,77409,14748,11.6,9.89,51.45,87.1,7.49,249,"MD",FALSE
"Carroll",33.3,91878,21770,4.6,9.37,50.7,289.8,5.71,276,"MD",FALSE
"Cecil",32.6,52592,17900,9,11.46,50.05,214.2,4.13,376,"MD",FALSE
"Charles",30.2,51523,20058,7.2,8.71,50.46,229.5,2.39,483,"MD",FALSE
"Dorchester",37,104037,16724,17,11.83,52.61,54.2,8.91,476,"MD",FALSE
"Frederick",32.3,88858,20334,5.7,8.81,51.13,241.2,5.81,333,"MD",FALSE
"Garrett",33.7,106561,14215,15.8,11.09,51.13,44.7,10.66,220,"MD",FALSE
"Harford",32.1,53662,19760,6,10.31,50.13,442.6,1.98,313,"MD",FALSE
"Howard",32.2,63436,27601,3.8,8.08,50.16,792.6,1.61,441,"MD",TRUE
"Kent",36.6,138805,20385,10.4,10.32,51.69,65.9,4.02,292,"MD",FALSE
"Montgomery",33.9,99100,33365,6,10.15,51.75,1578.6,5.05,433,"MD",TRUE
"Prince George's",30.9,54672,21136,8.7,11.79,52.16,1537.4,3.08,743,"MD",TRUE
"Queen Anne's",35.5,88683,21475,7.7,9.58,50.54,94.3,4.99,296,"MD",FALSE
"St. Mary's",29.5,52532,17504,8.9,9.35,49.06,220.3,8.19,329,"MD",FALSE
"Somerset",33.8,51439,13297,22.3,10.37,46.55,71.5,7.99,416,"MD",FALSE
"Talbot",39.6,136163,26944,9.4,11.4,52.41,116.3,10.7,373,"MD",FALSE
"Washington",34.4,77553,16639,10.6,12.68,48.93,273.7,11.12,260,"MD",FALSE
"Wicomico",33.2,85508,17621,13.3,10.48,52.02,203.3,7.3,665,"MD",FALSE
"Worcester",37.5,123054,21361,12.4,10.49,51.86,78.6,13.23,752,"MD",FALSE
"Barnstable",39.5,162896,22930,9.8,12.17,52.57,480.8,9.33,385,"MA",TRUE
"Berkshire",35.9,141501,21510,11.7,14.84,51.97,147.2,10.98,253,"MA",TRUE
"Bristol",33.8,95520,18341,11.6,11.46,52.2,911.3,7.01,421,"MA",TRUE
"Dukes",37.1,288345,23437,7.4,10.52,51.34,114.6,3.45,428,"MA",TRUE
"Essex",34.5,134004,23112,12.4,13.22,52.11,1347.5,8.88,478,"MA",TRUE
"Franklin",34.9,102497,18150,11.2,12.82,51.25,100.8,9.73,238,"MA",TRUE
"Hampden",33.4,128956,19333,14.6,13.65,52.39,730.8,9.3,532,"MA",TRUE
"Hampshire",30.3,99514,18201,8.6,11.26,52.75,276.9,5.09,169,"MA",TRUE
"Middlesex",33.6,146771,27681,8.5,12.62,51.95,1695.1,7.12,279,"MA",TRUE
"Nantucket",35.5,279844,32431,4.9,11.87,49.9,129.7,6.94,819,"MA",TRUE
"Norfolk",35.1,146891,28152,6.3,13.47,52.82,1557.8,7.82,263,"MA",TRUE
"Plymouth",33.1,74667,20535,9.7,12.85,51.26,666.1,7.89,336,"MA",TRUE
"Suffolk",30.8,527082,26160,19.4,10.26,52.57,10923.1,8.43,942,"MA",TRUE
"Worcester",33.1,97401,20024,11.3,12.1,51.12,468.6,8.61,304,"MA",TRUE
"Alcona",44.8,32199,13897,16.5,12.93,50.15,15.3,8.45,242,"MI",TRUE
"Alger",36.7,75582,12548,13.8,14.94,46.67,10.7,10.82,191,"MI",TRUE
"Allegan",31.9,48231,17420,10.9,9.82,50.68,112.6,4.95,324,"MI",FALSE
"Alpena",35.3,63487,15858,15.8,13.94,51.42,53.8,4.85,373,"MI",TRUE
"Antrim",36.8,89273,15143,13,10.51,50.96,39.4,6.01,242,"MI",FALSE
"Arenac",35.7,75096,13774,20.3,10.94,51.05,42.5,9.04,340,"MI",TRUE
"Baraga",36.7,77203,13356,17,14.77,50.25,8.7,10.89,232,"MI",TRUE
"Barry",33.8,34629,16925,10.9,11.92,49.88,92.1,4.9,279,"MI",FALSE
"Bay",33.9,61899,18114,15.5,13.76,51.51,252.3,5,383,"MI",TRUE
"Benzie",37.5,97693,16544,12.9,11.82,50.71,39.2,6.59,348,"MI",TRUE
"Berrien",33.6,76890,17682,17.6,12.36,52.01,283,4.4,691,"MI",FALSE
"Branch",33.4,62398,14764,15.7,11.79,51.19,82.4,6.53,373,"MI",FALSE
"Calhoun",33.9,50512,17979,16.8,13.97,51.55,195.1,5.18,631,"MI",TRUE
"Cass",34.4,40657,16082,14.7,13.26,50.85,99.6,4.39,376,"MI",TRUE
"Charlevoix",34.7,88799,17362,11.3,12.53,50.91,53.3,3.29,223,"MI",TRUE
"Cheboygan",37.1,83474,14406,17.1,12.02,51.48,30.3,7,336,"MI",TRUE
"Chippewa",32.2,65588,12611,17.4,11.41,44.19,22.8,4.72,369,"MI",FALSE
"Clare",36.2,69636,13053,23.5,11.73,51.54,46.4,7.49,467,"MI",TRUE
"Clinton",32.3,39580,17432,7.6,11,50.16,103.9,3.32,235,"MI",FALSE
"Crawford",34.7,68115,12322,17.6,11.3,48.91,23.1,10.39,401,"MI",TRUE
"Delta",35.2,79722,15725,14.7,13.99,51.13,32.7,6.19,309,"MI",TRUE
"Dickinson",36.3,89015,17084,9.6,14.17,50.84,35.4,7.23,231,"MI",TRUE
"Eaton",32.9,43130,18650,8.3,11.26,51.36,165.1,4.52,450,"MI",FALSE
"Emmet",34.5,124742,20162,10.6,11.14,51.3,55.8,8.12,490,"MI",FALSE
"Genesee",32,63064,18484,19,13.08,52.17,675.8,4.19,753,"MI",TRUE
"Gladwin",36.9,54485,13408,20.1,11.45,50.64,45.2,6.81,284,"MI",TRUE
"Gogebic",40.2,91309,14536,15.8,18.08,50.85,16.3,11.72,309,"MI",TRUE
"Grand Traverse",33.2,98798,19113,9.3,10.11,51.21,144.5,7.57,321,"MI",FALSE
"Gratiot",32.7,82147,14971,15.3,10.65,51.27,69.6,13.12,305,"MI",FALSE
"Hillsdale",32.6,58700,15082,14,11.07,50.83,74.1,5.41,249,"MI",FALSE
"Houghton",31.7,64477,13615,18.9,12.58,46.9,35.7,9.28,194,"MI",TRUE
"Huron",35.8,105501,17417,16.7,9.97,50.92,42,9.52,249,"MI",FALSE
"Ingham",28.4,72576,18980,14.3,10.16,51.88,502.9,3.7,596,"MI",TRUE
"Ionia",29.9,56874,14124,13.1,10.43,46.93,101.2,4.09,259,"MI",FALSE
"Iosco",32.6,53003,14089,17.9,11.12,50.43,55,5.93,343,"MI",TRUE
"Iron",43.6,100637,13788,15.7,16.04,51.44,11.4,18.42,324,"MI",TRUE
"Isabella",24.5,56935,14698,18.5,7.76,52.07,98.2,4.7,372,"MI",TRUE
"Jackson",33.4,49606,16721,14.2,13.35,49.12,214.5,6.03,487,"MI",FALSE
"Kalamazoo",31,63722,20539,13.1,11.23,51.76,401.9,5.82,660,"MI",TRUE
"Kalkaska",33.1,39110,13686,15.6,10.56,49.65,25,3.71,402,"MI",TRUE
"Kent",30.7,102595,20616,11.6,10.48,51.54,598.1,4.63,588,"MI",FALSE
"Lake",40.9,30296,12081,26.4,11.92,50.96,16,8.35,485,"MI",TRUE
"Lapeer",31.8,48778,17199,9.4,9.85,49.84,119.7,3.22,206,"MI",FALSE
"Leelanau",36.5,58451,19749,10.7,11.28,50.08,49.6,4.91,173,"MI",FALSE
"Lenawee",32.6,81686,17356,11.9,11.36,50.1,125.2,5.17,297,"MI",TRUE
"Livingston",32.9,49040,21559,5.1,10.39,49.51,215.5,2.07,294,"MI",FALSE
"Luce",37.1,92157,16214,18.9,15.96,51.44,6.2,13.75,273,"MI",TRUE
"Mackinac",37.1,88486,16404,14.2,13.81,50.44,10.6,5.56,619,"MI",TRUE
"Macomb",33.9,87837,21589,7.4,12.41,51.36,1512.1,5.18,472,"MI",FALSE
"Manistee",38.1,81833,15179,18.4,14.6,50.77,40.4,8.59,246,"MI",TRUE
"Marquette",30.7,64535,15882,12.1,12.94,49.13,39.5,3.24,293,"MI",TRUE
"Mason",36.2,77502,15542,15.7,13.71,50.99,53.5,7.21,450,"MI",FALSE
"Mecosta",25.6,50684,12697,20.6,10.24,48.57,67.8,4.35,475,"MI",TRUE
"Menominee",35.8,71054,16601,12.9,13.85,50.58,23.7,11.5,336,"MI",TRUE
"Midland",32.5,63901,22807,12,11.38,50.51,149.3,5.63,257,"MI",FALSE
"Missaukee",33.5,53892,13218,17.5,8.68,50.58,22.6,5.86,174,"MI",FALSE
"Monroe",32.2,74858,18290,9.4,12.01,50.62,246.1,4.59,437,"MI",TRUE
"Montcalm",32.3,62332,13311,16.2,10.06,48.55,78.2,3.3,361,"MI",TRUE
"Montmorency",41.6,82348,12431,18.1,10.91,50.99,17,10.54,352,"MI",TRUE
"Muskegon",32.7,56729,15674,18.6,12.33,50.9,318.1,5.77,695,"MI",TRUE
"Newaygo",33.3,49613,14380,15.9,11.01,50.67,48.3,5.58,310,"MI",FALSE
"Oakland",33.8,105305,28802,7.8,11.75,52.04,1280.1,3.41,462,"MI",FALSE
"Oceana",33.5,59280,14927,19.7,11.79,50.79,42.4,4.93,270,"MI",FALSE
"Ogemaw",37,69217,12002,20.8,9.98,50.62,34.7,10.87,384,"MI",TRUE
"Ontonagon",40.2,86266,14943,13.9,17.82,49.26,6.7,12.39,176,"MI",TRUE
"Osceola",33.5,65826,13982,17.7,10.97,50.33,36.4,2.62,261,"MI",FALSE
"Oscoda",40,46894,11347,19.1,11.44,50.57,14.5,10.61,501,"MI",FALSE
"Otsego",33.7,99537,15666,10.2,9.84,50.83,37.1,7.75,327,"MI",FALSE
"Ottawa",30.3,84296,19717,6.6,8.9,50.7,348.8,5.57,335,"MI",FALSE
"Presque Isle",38.5,65696,14290,15.2,12.62,50.53,21.1,3.53,187,"MI",TRUE
"Roscommon",44.9,78416,14138,18.8,11.8,51.05,39.9,2.21,583,"MI",TRUE
"Saginaw",32.7,59420,17430,19.5,12.09,52.28,262.5,5.35,697,"MI",TRUE
"St. Clair",32.9,65169,17893,12.8,11.49,51.28,207,4.53,378,"MI",FALSE
"St. Joseph",32.8,67997,16195,13.2,11.74,51.09,117.9,4.88,333,"MI",FALSE
"Sanilac",34.1,76818,15235,16.1,10.02,50.85,42.3,5.74,187,"MI",FALSE
"Schoolcraft",37.5,94427,14459,17.7,13.31,51.4,7.2,8.82,287,"MI",TRUE
"Shiawassee",32.5,61382,16386,12.3,11.94,51.18,131.4,4.38,251,"MI",TRUE
"Tuscola",33,62992,15579,14.2,10.72,50.37,69,4.9,184,"MI",TRUE
"Van Buren",33.3,51977,15274,18,11.22,51.02,118.3,6.98,510,"MI",TRUE
"Washtenaw",29.2,71649,24276,10.4,9.42,50.48,405.3,3.69,590,"MI",TRUE
"Wayne",32.5,95687,18928,24.6,13.59,52.84,3406.8,4.94,847,"MI",TRUE
"Wexford",33.2,89450,15041,16.8,12.01,51.26,47.9,7.53,459,"MI",TRUE
"Aitkin",42.8,65834,13542,18,14.48,50.44,7,11.81,517,"MN",TRUE
"Anoka",29.9,32166,17899,6.4,10.47,49.91,609.9,2.05,499,"MN",TRUE
"Becker",35,79954,13892,17.4,12.69,50.33,21.7,14.25,372,"MN",FALSE
"Beltrami",29.2,78631,13800,22.3,10.7,50.31,14.3,8.35,493,"MN",TRUE
"Benton",29.2,63982,15239,10.4,9.59,50.66,77.4,14.87,266,"MN",TRUE
"Big Stone",40.4,152963,16240,13.8,13.62,52.11,12.1,31.17,150,"MN",TRUE
"Blue Earth",27.6,103500,17050,13.3,11.25,50.3,71.8,10.7,434,"MN",TRUE
"Brown",34.5,154469,17684,8.8,11.83,51.54,44.4,13.73,227,"MN",FALSE
"Carlton",34.9,45366,15225,11.6,13.8,50.43,34.5,13.7,363,"MN",TRUE
"Carver",30.6,71357,21583,4.6,8.79,49.64,145.3,3.64,207,"MN",FALSE
"Cass",38.3,57364,14343,20,13.28,49.78,11.3,18.78,570,"MN",TRUE
"Chippewa",37.5,152487,16864,13,12.64,51.72,22.5,16.11,134,"MN",TRUE
"Chisago",32.2,57180,16370,8.1,10.3,49.55,77.8,14.8,333,"MN",TRUE
"Clay",28.9,66147,15314,16.4,11.28,51.91,48.9,8.28,417,"MN",TRUE
"Clearwater",36.5,74794,12433,21.1,14.46,49.62,8.2,19.76,351,"MN",TRUE
"Cook",38.3,68129,18188,7,15.85,50.1,2.8,9.76,605,"MN",TRUE
"Cottonwood",39.2,146400,16041,12.7,12.07,51.4,19.5,20.96,146,"MN",FALSE
"Crow Wing",35.8,83840,16016,13.8,12.24,51.55,46.8,8.82,606,"MN",FALSE
"Dakota",30.2,47624,22500,5.4,9.06,50.45,519.2,3.75,388,"MN",TRUE
"Dodge",31.6,72595,16440,8.8,10.46,50.32,36.9,9.32,257,"MN",FALSE
"Douglas",35.2,102770,15345,11.4,11.59,50.79,46.2,19.93,359,"MN",FALSE
"Faribault",38.9,133405,16994,12.9,13.37,51.93,23.3,21.93,246,"MN",FALSE
"Fillmore",36.4,119020,14948,12.5,11.49,50.58,24,23.19,69,"MN",TRUE
"Freeborn",37.1,84471,16425,11.9,14.29,51.09,46.1,14.26,295,"MN",TRUE
"Goodhue",34.2,120841,18514,6.9,11.11,50.73,54.3,19.39,356,"MN",TRUE
"Grant",40.7,132435,18464,13.4,13.35,51.53,11.3,30.48,277,"MN",TRUE
"Hennepin",32.7,146252,27177,11.7,12.85,51.91,1869.7,9.19,705,"MN",TRUE
"Houston",34.2,74054,16336,8.9,11.08,50.34,33.7,15.8,127,"MN",FALSE
"Hubbard",37.7,88596,13555,16.2,13.32,50.56,16.7,16.88,319,"MN",TRUE
"Isanti",32,69745,16017,9.6,10.56,49.96,60.8,12.21,213,"MN",TRUE
"Itasca",35.9,76682,14668,15.4,14.76,50.44,15.6,6.8,216,"MN",TRUE
"Jackson",36.9,106464,15459,11.8,13.95,50.42,16.5,18.19,222,"MN",TRUE
"Kanabec",33.5,94412,14356,14.6,11.54,50.11,24.8,6.08,299,"MN",TRUE
"Kandiyohi",33,115172,16535,14.4,10.33,50.71,49.7,11.89,386,"MN",TRUE
"Kittson",38.6,112123,21827,11.1,13.75,50.65,5.1,28.39,61,"MN",TRUE
"Koochiching",35.6,80724,14844,12.2,15.51,48.13,5.2,11.18,348,"MN",TRUE
"Lake",39.2,54887,15043,9.8,21.05,50.1,5,9.05,184,"MN",TRUE
"Lake of the Woods",35.5,90142,15100,10.7,13.7,49.79,3.3,11.86,305,"MN",TRUE
"Le Sueur",33.5,107358,16718,8.7,11.23,50.17,52.6,10,143,"MN",TRUE
"Lincoln",41.4,71438,14375,14,13.09,51.12,12.8,22.32,135,"MN",TRUE
"Lyon",31.6,142606,18266,10.6,11.18,50.92,34.6,14.33,236,"MN",FALSE
"McLeod",32.9,110548,17844,7.2,10.3,50.43,66.1,10.18,340,"MN",FALSE
"Marshall",36.5,110649,17321,12,13.27,49.38,6.1,7.78,152,"MN",TRUE
"Martin",37,152938,17911,11.7,13.89,51.25,32,20.22,351,"MN",FALSE
"Meeker",34.9,84007,15637,11,11.49,50.64,34.2,17.16,273,"MN",TRUE
"Mille Lacs",34.8,83344,14141,13.5,11.84,50.71,33.6,16.68,475,"MN",TRUE
"Morrison",32.7,66081,13244,14.4,10.79,50.02,26.5,12.21,250,"MN",TRUE
"Mower",37.4,90933,19022,11.1,14.82,51.33,52.4,12.9,359,"MN",TRUE
"Murray",38.3,131708,16680,11.9,14.09,50.53,13.8,12.58,116,"MN",TRUE
"Nicollet",30.1,74867,17141,8,11.03,50.45,63.2,6.99,271,"MN",TRUE
"Nobles",35.8,132127,17547,11.4,12.8,51.03,28.2,12.08,206,"MN",TRUE
"Norman",39,120835,17901,16.1,13.22,50.41,8.9,26.28,149,"MN",TRUE
"Olmsted",31.6,76027,21945,7.3,10.66,51.77,169.1,6.94,380,"MN",FALSE
"Otter Tail",37.3,87929,15599,13.5,12.83,50.38,26.1,13.9,283,"MN",FALSE
"Pennington",34.1,132459,16337,13.5,13.91,50.44,21.7,12.31,421,"MN",TRUE
"Pine",34.5,51889,13481,15.4,12.02,47.61,15.5,8.9,509,"MN",TRUE
"Pipestone",36,125049,15886,11.8,11.8,52.04,22.5,17.52,76,"MN",FALSE
"Polk",34.8,85883,17245,16.9,12.33,50.58,16.5,19.08,284,"MN",TRUE
"Pope",38.5,97536,14917,13.2,12.33,50.64,16.1,22.04,194,"MN",TRUE
"Ramsey",32,112303,22776,13.4,12.58,53.06,3122,9.64,633,"MN",TRUE
"Red Lake",35.5,110655,14041,12.4,14.64,49.49,10.2,14.09,186,"MN",TRUE
